x,t,activation,stretch,stretch_prev,n
5.2,0.343,1,0.78625,0.786875,0.30245562
10.4,0.343,1,0.78625,0.786875,0.25332065
15.6,0.343,1,0.78625,0.786875,0.1503014
20.8,0.343,1,0.78625,0.786875,0
26,0.343,1,0.78625,0.786875,0
31.2,0.343,1,0.78625,0.786875,0
36.4,0.343,1,0.78625,0.786875,0
41.6,0.343,1,0.78625,0.786875,0
46.8,0.343,1,0.78625,0.786875,0
52,0.343,1,0.78625,0.786875,0
57.2,0.343,1,0.78625,0.786875,0
62.4,0.343,1,0.78625,0.786875,0
-20.8,0.344,1,0.785625,0.78625,0.0037642
-15.6,0.344,1,0.785625,0.78625,0.01034608
-10.4,0.344,1,0.785625,0.78625,0.02841277
-5.2,0.344,1,0.785625,0.78625,0.0779602
0,0.344,1,0.785625,0.78625,0.19139904
5.2,0.344,1,0.785625,0.78625,0.30156532
10.4,0.344,1,0.785625,0.78625,0.25251631
15.6,0.344,1,0.785625,0.78625,0.14980835
20.8,0.344,1,0.785625,0.78625,0
26,0.344,1,0.785625,0.78625,0
31.2,0.344,1,0.785625,0.78625,0
36.4,0.344,1,0.785625,0.78625,0
41.6,0.344,1,0.785625,0.78625,0
46.8,0.344,1,0.785625,0.78625,0
52,0.344,1,0.785625,0.78625,0
57.2,0.344,1,0.785625,0.78625,0
62.4,0.344,1,0.785625,0.78625,0
-20.8,0.345,1,0.785,0.785625,0.00375745
-15.6,0.345,1,0.785,0.785625,0.01032497
-10.4,0.345,1,0.785,0.785625,0.02834752
-5.2,0.345,1,0.785,0.785625,0.07776222
0,0.345,1,0.785,0.785625,0.19087221
5.2,0.345,1,0.785,0.785625,0.30066545
10.4,0.345,1,0.785,0.785625,0.25170846
15.6,0.345,1,0.785,0.785625,0.14931467
20.8,0.345,1,0.785,0.785625,0
26,0.345,1,0.785,0.785625,0
31.2,0.345,1,0.785,0.785625,0
36.4,0.345,1,0.785,0.785625,0
41.6,0.345,1,0.785,0.785625,0
46.8,0.345,1,0.785,0.785625,0
52,0.345,1,0.785,0.785625,0
57.2,0.345,1,0.785,0.785625,0
62.4,0.345,1,0.785,0.785625,0
-20.8,0.346,1,0.784375,0.785,0.00375044
-15.6,0.346,1,0.784375,0.785,0.01030312
-10.4,0.346,1,0.784375,0.785,0.02828039
-5.2,0.346,1,0.784375,0.785,0.07755986
0,0.346,1,0.784375,0.785,0.19033696
5.2,0.346,1,0.784375,0.785,0.29975699
10.4,0.346,1,0.784375,0.785,0.25089759
15.6,0.346,1,0.784375,0.785,0.14882046
20.8,0.346,1,0.784375,0.785,0
26,0.346,1,0.784375,0.785,0
31.2,0.346,1,0.784375,0.785,0
36.4,0.346,1,0.784375,0.785,0
41.6,0.346,1,0.784375,0.785,0
46.8,0.346,1,0.784375,0.785,0
52,0.346,1,0.784375,0.785,0
57.2,0.346,1,0.784375,0.785,0
62.4,0.346,1,0.784375,0.785,0
-20.8,0.347,1,0.78375,0.784375,0.00374317
-15.6,0.347,1,0.78375,0.784375,0.01028056
-10.4,0.347,1,0.78375,0.784375,0.02821146
-5.2,0.347,1,0.78375,0.784375,0.07735342
0,0.347,1,0.78375,0.784375,0.18979397
5.2,0.347,1,0.78375,0.784375,0.29884079
10.4,0.347,1,0.78375,0.784375,0.25008412
15.6,0.347,1,0.78375,0.784375,0.14832582
20.8,0.347,1,0.78375,0.784375,0
26,0.347,1,0.78375,0.784375,0
31.2,0.347,1,0.78375,0.784375,0
36.4,0.347,1,0.78375,0.784375,0
41.6,0.347,1,0.78375,0.784375,0
46.8,0.347,1,0.78375,0.784375,0
52,0.347,1,0.78375,0.784375,0
57.2,0.347,1,0.78375,0.784375,0
62.4,0.347,1,0.78375,0.784375,0
-20.8,0.348,1,0.783125,0.78375,0.00373563
-15.6,0.348,1,0.783125,0.78375,0.01025729
-10.4,0.348,1,0.783125,0.78375,0.02814084
-5.2,0.348,1,0.783125,0.78375,0.07714317
0,0.348,1,0.783125,0.78375,0.18924389
5.2,0.348,1,0.783125,0.78375,0.29791766
10.4,0.348,1,0.783125,0.78375,0.24926842
15.6,0.348,1,0.783125,0.78375,0.14783083
20.8,0.348,1,0.783125,0.78375,0
26,0.348,1,0.783125,0.78375,0
31.2,0.348,1,0.783125,0.78375,0
36.4,0.348,1,0.783125,0.78375,0
41.6,0.348,1,0.783125,0.78375,0
46.8,0.348,1,0.783125,0.78375,0
52,0.348,1,0.783125,0.78375,0
57.2,0.348,1,0.783125,0.78375,0
62.4,0.348,1,0.783125,0.78375,0
-20.8,0.349,1,0.7825,0.783125,0.00372784
-15.6,0.349,1,0.7825,0.783125,0.01023335
-10.4,0.349,1,0.7825,0.783125,0.02806861
-5.2,0.349,1,0.7825,0.783125,0.0769294
0,0.349,1,0.7825,0.783125,0.18868734
5.2,0.349,1,0.7825,0.783125,0.29698834
10.4,0.349,1,0.7825,0.783125,0.24845081
15.6,0.349,1,0.7825,0.783125,0.14733555
20.8,0.349,1,0.7825,0.783125,0
26,0.349,1,0.7825,0.783125,0
31.2,0.349,1,0.7825,0.783125,0
36.4,0.349,1,0.7825,0.783125,0
41.6,0.349,1,0.7825,0.783125,0
46.8,0.349,1,0.7825,0.783125,0
52,0.349,1,0.7825,0.783125,0
57.2,0.349,1,0.7825,0.783125,0
62.4,0.349,1,0.7825,0.783125,0
-20.8,0.35,1,0.781875,0.7825,0.00371978
-15.6,0.35,1,0.781875,0.7825,0.01020877
-10.4,0.35,1,0.781875,0.7825,0.02799488
-5.2,0.35,1,0.781875,0.7825,0.07671237
0,0.35,1,0.781875,0.7825,0.1881249
5.2,0.35,1,0.781875,0.7825,0.29605348
10.4,0.35,1,0.781875,0.7825,0.24763155
15.6,0.35,1,0.781875,0.7825,0.14684002
20.8,0.35,1,0.781875,0.7825,0
26,0.35,1,0.781875,0.7825,0
31.2,0.35,1,0.781875,0.7825,0
36.4,0.35,1,0.781875,0.7825,0
41.6,0.35,1,0.781875,0.7825,0
46.8,0.35,1,0.781875,0.7825,0
52,0.35,1,0.781875,0.7825,0
57.2,0.35,1,0.781875,0.7825,0
62.4,0.35,1,0.781875,0.7825,0
-20.8,0.351,1,0.78125,0.781875,0.00371148
-15.6,0.351,1,0.78125,0.781875,0.01018357
-10.4,0.351,1,0.78125,0.781875,0.02791974
-5.2,0.351,1,0.78125,0.781875,0.07649235
0,0.351,1,0.78125,0.781875,0.18755712
5.2,0.351,1,0.78125,0.781875,0.29511368
10.4,0.351,1,0.78125,0.781875,0.24681088
15.6,0.351,1,0.78125,0.781875,0.1463443
20.8,0.351,1,0.78125,0.781875,0
26,0.351,1,0.78125,0.781875,0
31.2,0.351,1,0.78125,0.781875,0
36.4,0.351,1,0.78125,0.781875,0
41.6,0.351,1,0.78125,0.781875,0
46.8,0.351,1,0.78125,0.781875,0
52,0.351,1,0.78125,0.781875,0
57.2,0.351,1,0.78125,0.781875,0
62.4,0.351,1,0.78125,0.781875,0
-20.8,0.352,1,0.780625,0.78125,0.00370294
-15.6,0.352,1,0.780625,0.78125,0.01015778
-10.4,0.352,1,0.780625,0.78125,0.02784329
-5.2,0.352,1,0.780625,0.78125,0.07626959
0,0.352,1,0.780625,0.78125,0.18698449
5.2,0.352,1,0.780625,0.78125,0.29416949
10.4,0.352,1,0.780625,0.78125,0.245989
15.6,0.352,1,0.780625,0.78125,0.14584841
20.8,0.352,1,0.780625,0.78125,0
26,0.352,1,0.780625,0.78125,0
31.2,0.352,1,0.780625,0.78125,0
36.4,0.352,1,0.780625,0.78125,0
41.6,0.352,1,0.780625,0.78125,0
46.8,0.352,1,0.780625,0.78125,0
52,0.352,1,0.780625,0.78125,0
57.2,0.352,1,0.780625,0.78125,0
62.4,0.352,1,0.780625,0.78125,0
-20.8,0.353,1,0.78,0.780625,0.00369417
-15.6,0.353,1,0.78,0.780625,0.01013144
-10.4,0.353,1,0.78,0.780625,0.02776562
-5.2,0.353,1,0.78,0.780625,0.07604431
0,0.353,1,0.78,0.780625,0.18640749
5.2,0.353,1,0.78,0.780625,0.2932214
10.4,0.353,1,0.78,0.780625,0.2451661
15.6,0.353,1,0.78,0.780625,0.14535239
20.8,0.353,1,0.78,0.780625,0
26,0.353,1,0.78,0.780625,0
31.2,0.353,1,0.78,0.780625,0
36.4,0.353,1,0.78,0.780625,0
41.6,0.353,1,0.78,0.780625,0
46.8,0.353,1,0.78,0.780625,0
52,0.353,1,0.78,0.780625,0
57.2,0.353,1,0.78,0.780625,0
62.4,0.353,1,0.78,0.780625,0
-20.8,0.354,1,0.779375,0.78,0.00368517
-15.6,0.354,1,0.779375,0.78,0.01010459
-10.4,0.354,1,0.779375,0.78,0.02768683
-5.2,0.354,1,0.779375,0.78,0.07581674
0,0.354,1,0.779375,0.78,0.18582654
5.2,0.354,1,0.779375,0.78,0.29226985
10.4,0.354,1,0.779375,0.78,0.24434231
15.6,0.354,1,0.779375,0.78,0.14485626
20.8,0.354,1,0.779375,0.78,0
26,0.354,1,0.779375,0.78,0
31.2,0.354,1,0.779375,0.78,0
36.4,0.354,1,0.779375,0.78,0
41.6,0.354,1,0.779375,0.78,0
46.8,0.354,1,0.779375,0.78,0
52,0.354,1,0.779375,0.78,0
57.2,0.354,1,0.779375,0.78,0
62.4,0.354,1,0.779375,0.78,0
-20.8,0.355,1,0.77875,0.779375,0.00367597
-15.6,0.355,1,0.77875,0.779375,0.01007725
-10.4,0.355,1,0.77875,0.779375,0.02760699
-5.2,0.355,1,0.77875,0.779375,0.07558708
0,0.355,1,0.77875,0.779375,0.18524205
5.2,0.355,1,0.77875,0.779375,0.29131522
10.4,0.355,1,0.77875,0.779375,0.24351777
15.6,0.355,1,0.77875,0.779375,0.14436003
20.8,0.355,1,0.77875,0.779375,0
26,0.355,1,0.77875,0.779375,0
31.2,0.355,1,0.77875,0.779375,0
36.4,0.355,1,0.77875,0.779375,0
41.6,0.355,1,0.77875,0.779375,0
46.8,0.355,1,0.77875,0.779375,0
52,0.355,1,0.77875,0.779375,0
57.2,0.355,1,0.77875,0.779375,0
62.4,0.355,1,0.77875,0.779375,0
-20.8,0.356,1,0.778125,0.77875,0.00366656
-15.6,0.356,1,0.778125,0.77875,0.01004945
-10.4,0.356,1,0.778125,0.77875,0.02752621
-5.2,0.356,1,0.778125,0.77875,0.07535553
0,0.356,1,0.778125,0.77875,0.18465436
5.2,0.356,1,0.778125,0.77875,0.29035789
10.4,0.356,1,0.778125,0.77875,0.24269258
15.6,0.356,1,0.778125,0.77875,0.14386374
20.8,0.356,1,0.778125,0.77875,0
26,0.356,1,0.778125,0.77875,0
31.2,0.356,1,0.778125,0.77875,0
36.4,0.356,1,0.778125,0.77875,0
41.6,0.356,1,0.778125,0.77875,0
46.8,0.356,1,0.778125,0.77875,0
52,0.356,1,0.778125,0.77875,0
57.2,0.356,1,0.778125,0.77875,0
62.4,0.356,1,0.778125,0.77875,0
-20.8,0.357,1,0.7775,0.778125,0.00365696
-15.6,0.357,1,0.7775,0.778125,0.01002124
-10.4,0.357,1,0.7775,0.778125,0.02744455
-5.2,0.357,1,0.7775,0.778125,0.07512228
0,0.357,1,0.7775,0.778125,0.18406382
5.2,0.357,1,0.7775,0.778125,0.28939815
10.4,0.357,1,0.7775,0.778125,0.24186685
15.6,0.357,1,0.7775,0.778125,0.14336738
20.8,0.357,1,0.7775,0.778125,0
26,0.357,1,0.7775,0.778125,0
31.2,0.357,1,0.7775,0.778125,0
36.4,0.357,1,0.7775,0.778125,0
41.6,0.357,1,0.7775,0.778125,0
46.8,0.357,1,0.7775,0.778125,0
52,0.357,1,0.7775,0.778125,0
57.2,0.357,1,0.7775,0.778125,0
62.4,0.357,1,0.7775,0.778125,0
-20.8,0.358,1,0.776875,0.7775,0.00364718
-15.6,0.358,1,0.776875,0.7775,0.00999263
-10.4,0.358,1,0.776875,0.7775,0.02736209
-5.2,0.358,1,0.776875,0.7775,0.07488747
0,0.358,1,0.776875,0.7775,0.18347072
5.2,0.358,1,0.776875,0.7775,0.2884363
10.4,0.358,1,0.776875,0.7775,0.24104065
15.6,0.358,1,0.776875,0.7775,0.14287096
20.8,0.358,1,0.776875,0.7775,0
26,0.358,1,0.776875,0.7775,0
31.2,0.358,1,0.776875,0.7775,0
36.4,0.358,1,0.776875,0.7775,0
41.6,0.358,1,0.776875,0.7775,0
46.8,0.358,1,0.776875,0.7775,0
52,0.358,1,0.776875,0.7775,0
57.2,0.358,1,0.776875,0.7775,0
62.4,0.358,1,0.776875,0.7775,0
-20.8,0.359,1,0.77625,0.776875,0.00363723
-15.6,0.359,1,0.77625,0.776875,0.00996367
-10.4,0.359,1,0.77625,0.776875,0.0272789
-5.2,0.359,1,0.77625,0.776875,0.07465127
0,0.359,1,0.77625,0.776875,0.18287533
5.2,0.359,1,0.77625,0.776875,0.28747258
10.4,0.359,1,0.77625,0.776875,0.24021405
15.6,0.359,1,0.77625,0.776875,0.14237451
20.8,0.359,1,0.77625,0.776875,0
26,0.359,1,0.77625,0.776875,0
31.2,0.359,1,0.77625,0.776875,0
36.4,0.359,1,0.77625,0.776875,0
41.6,0.359,1,0.77625,0.776875,0
46.8,0.359,1,0.77625,0.776875,0
52,0.359,1,0.77625,0.776875,0
57.2,0.359,1,0.77625,0.776875,0
62.4,0.359,1,0.77625,0.776875,0
-20.8,0.36,1,0.775625,0.77625,0.00362713
-15.6,0.36,1,0.775625,0.77625,0.00993437
-10.4,0.36,1,0.775625,0.77625,0.02719505
-5.2,0.36,1,0.775625,0.77625,0.07441381
0,0.36,1,0.775625,0.77625,0.18227791
5.2,0.36,1,0.775625,0.77625,0.28650722
10.4,0.36,1,0.775625,0.77625,0.23938712
15.6,0.36,1,0.775625,0.77625,0.14187802
20.8,0.36,1,0.775625,0.77625,0
26,0.36,1,0.775625,0.77625,0
31.2,0.36,1,0.775625,0.77625,0
36.4,0.36,1,0.775625,0.77625,0
41.6,0.36,1,0.775625,0.77625,0
46.8,0.36,1,0.775625,0.77625,0
52,0.36,1,0.775625,0.77625,0
57.2,0.36,1,0.775625,0.77625,0
62.4,0.36,1,0.775625,0.77625,0
-20.8,0.361,1,0.775,0.775625,0.00361688
-15.6,0.361,1,0.775,0.775625,0.00990477
-10.4,0.361,1,0.775,0.775625,0.02711061
-5.2,0.361,1,0.775,0.775625,0.07417523
0,0.361,1,0.775,0.775625,0.18167867
5.2,0.361,1,0.775,0.775625,0.2855404
10.4,0.361,1,0.775,0.775625,0.23855989
15.6,0.361,1,0.775,0.775625,0.1413815
20.8,0.361,1,0.775,0.775625,0
26,0.361,1,0.775,0.775625,0
31.2,0.361,1,0.775,0.775625,0
36.4,0.361,1,0.775,0.775625,0
41.6,0.361,1,0.775,0.775625,0
46.8,0.361,1,0.775,0.775625,0
52,0.361,1,0.775,0.775625,0
57.2,0.361,1,0.775,0.775625,0
62.4,0.361,1,0.775,0.775625,0
-20.8,0.362,1,0.774375,0.775,0.00360649
-15.6,0.362,1,0.774375,0.775,0.00987489
-10.4,0.362,1,0.774375,0.775,0.02702562
-5.2,0.362,1,0.774375,0.775,0.07393564
0,0.362,1,0.774375,0.775,0.18107782
5.2,0.362,1,0.774375,0.775,0.28457232
10.4,0.362,1,0.774375,0.775,0.23773242
15.6,0.362,1,0.774375,0.775,0.14088496
20.8,0.362,1,0.774375,0.775,0
26,0.362,1,0.774375,0.775,0
31.2,0.362,1,0.774375,0.775,0
36.4,0.362,1,0.774375,0.775,0
41.6,0.362,1,0.774375,0.775,0
46.8,0.362,1,0.774375,0.775,0
52,0.362,1,0.774375,0.775,0
57.2,0.362,1,0.774375,0.775,0
62.4,0.362,1,0.774375,0.775,0
-20.8,0.363,1,0.77375,0.774375,0.00359599
-15.6,0.363,1,0.77375,0.774375,0.00984476
-10.4,0.363,1,0.77375,0.774375,0.02694014
-5.2,0.363,1,0.77375,0.774375,0.07369514
0,0.363,1,0.77375,0.774375,0.18047553
5.2,0.363,1,0.77375,0.774375,0.28360312
10.4,0.363,1,0.77375,0.774375,0.23690473
15.6,0.363,1,0.77375,0.774375,0.1403884
20.8,0.363,1,0.77375,0.774375,0
26,0.363,1,0.77375,0.774375,0
31.2,0.363,1,0.77375,0.774375,0
36.4,0.363,1,0.77375,0.774375,0
41.6,0.363,1,0.77375,0.774375,0
46.8,0.363,1,0.77375,0.774375,0
52,0.363,1,0.77375,0.774375,0
57.2,0.363,1,0.77375,0.774375,0
62.4,0.363,1,0.77375,0.774375,0
-20.8,0.364,1,0.773125,0.77375,0.00358536
-15.6,0.364,1,0.773125,0.77375,0.00981439
-10.4,0.364,1,0.773125,0.77375,0.02685422
-5.2,0.364,1,0.773125,0.77375,0.07345384
0,0.364,1,0.773125,0.77375,0.17987198
5.2,0.364,1,0.773125,0.77375,0.28263294
10.4,0.364,1,0.773125,0.77375,0.23607687
15.6,0.364,1,0.773125,0.77375,0.13989183
20.8,0.364,1,0.773125,0.77375,0
26,0.364,1,0.773125,0.77375,0
31.2,0.364,1,0.773125,0.77375,0
36.4,0.364,1,0.773125,0.77375,0
41.6,0.364,1,0.773125,0.77375,0
46.8,0.364,1,0.773125,0.77375,0
52,0.364,1,0.773125,0.77375,0
57.2,0.364,1,0.773125,0.77375,0
62.4,0.364,1,0.773125,0.77375,0
-20.8,0.365,1,0.7725,0.773125,0.00357463
-15.6,0.365,1,0.7725,0.773125,0.00978382
-10.4,0.365,1,0.7725,0.773125,0.0267679
-5.2,0.365,1,0.7725,0.773125,0.07321182
0,0.365,1,0.7725,0.773125,0.17926729
5.2,0.365,1,0.7725,0.773125,0.2816619
10.4,0.365,1,0.7725,0.773125,0.23524886
15.6,0.365,1,0.7725,0.773125,0.13939524
20.8,0.365,1,0.7725,0.773125,0
26,0.365,1,0.7725,0.773125,0
31.2,0.365,1,0.7725,0.773125,0
36.4,0.365,1,0.7725,0.773125,0
41.6,0.365,1,0.7725,0.773125,0
46.8,0.365,1,0.7725,0.773125,0
52,0.365,1,0.7725,0.773125,0
57.2,0.365,1,0.7725,0.773125,0
62.4,0.365,1,0.7725,0.773125,0
-20.8,0.366,1,0.771875,0.7725,0.00356381
-15.6,0.366,1,0.771875,0.7725,0.00975306
-10.4,0.366,1,0.771875,0.7725,0.02668122
-5.2,0.366,1,0.771875,0.7725,0.07296915
0,0.366,1,0.771875,0.7725,0.17866161
5.2,0.366,1,0.771875,0.7725,0.28069011
10.4,0.366,1,0.771875,0.7725,0.23442072
15.6,0.366,1,0.771875,0.7725,0.13889864
20.8,0.366,1,0.771875,0.7725,0
26,0.366,1,0.771875,0.7725,0
31.2,0.366,1,0.771875,0.7725,0
36.4,0.366,1,0.771875,0.7725,0
41.6,0.366,1,0.771875,0.7725,0
46.8,0.366,1,0.771875,0.7725,0
52,0.366,1,0.771875,0.7725,0
57.2,0.366,1,0.771875,0.7725,0
62.4,0.366,1,0.771875,0.7725,0
-20.8,0.367,1,0.77125,0.771875,0.00355289
-15.6,0.367,1,0.77125,0.771875,0.00972212
-10.4,0.367,1,0.77125,0.771875,0.02659423
-5.2,0.367,1,0.77125,0.771875,0.07272592
0,0.367,1,0.77125,0.771875,0.17805505
5.2,0.367,1,0.77125,0.771875,0.27971766
10.4,0.367,1,0.77125,0.771875,0.23359248
15.6,0.367,1,0.77125,0.771875,0.13840203
20.8,0.367,1,0.77125,0.771875,0
26,0.367,1,0.77125,0.771875,0
31.2,0.367,1,0.77125,0.771875,0
36.4,0.367,1,0.77125,0.771875,0
41.6,0.367,1,0.77125,0.771875,0
46.8,0.367,1,0.77125,0.771875,0
52,0.367,1,0.77125,0.771875,0
57.2,0.367,1,0.77125,0.771875,0
62.4,0.367,1,0.77125,0.771875,0
-20.8,0.368,1,0.770625,0.77125,0.0035419
-15.6,0.368,1,0.770625,0.77125,0.00969103
-10.4,0.368,1,0.770625,0.77125,0.02650694
-5.2,0.368,1,0.770625,0.77125,0.07248217
0,0.368,1,0.770625,0.77125,0.17744771
5.2,0.368,1,0.770625,0.77125,0.27874463
10.4,0.368,1,0.770625,0.77125,0.23276414
15.6,0.368,1,0.770625,0.77125,0.13790542
20.8,0.368,1,0.770625,0.77125,0
26,0.368,1,0.770625,0.77125,0
31.2,0.368,1,0.770625,0.77125,0
36.4,0.368,1,0.770625,0.77125,0
41.6,0.368,1,0.770625,0.77125,0
46.8,0.368,1,0.770625,0.77125,0
52,0.368,1,0.770625,0.77125,0
57.2,0.368,1,0.770625,0.77125,0
62.4,0.368,1,0.770625,0.77125,0
-20.8,0.369,1,0.77,0.770625,0.00353083
-15.6,0.369,1,0.77,0.770625,0.0096598
-10.4,0.369,1,0.77,0.770625,0.02641941
-5.2,0.369,1,0.77,0.770625,0.07223798
0,0.369,1,0.77,0.770625,0.17683969
5.2,0.369,1,0.77,0.770625,0.2777711
10.4,0.369,1,0.77,0.770625,0.23193572
15.6,0.369,1,0.77,0.770625,0.13740879
20.8,0.369,1,0.77,0.770625,0
26,0.369,1,0.77,0.770625,0
31.2,0.369,1,0.77,0.770625,0
36.4,0.369,1,0.77,0.770625,0
41.6,0.369,1,0.77,0.770625,0
46.8,0.369,1,0.77,0.770625,0
52,0.369,1,0.77,0.770625,0
57.2,0.369,1,0.77,0.770625,0
62.4,0.369,1,0.77,0.770625,0
-20.8,0.37,1,0.769375,0.77,0.00351969
-15.6,0.37,1,0.769375,0.77,0.00962844
-10.4,0.37,1,0.769375,0.77,0.02633164
-5.2,0.37,1,0.769375,0.77,0.07199339
0,0.37,1,0.769375,0.77,0.17623106
5.2,0.37,1,0.769375,0.77,0.27679713
10.4,0.37,1,0.769375,0.77,0.23110723
15.6,0.37,1,0.769375,0.77,0.13691217
20.8,0.37,1,0.769375,0.77,0
26,0.37,1,0.769375,0.77,0
31.2,0.37,1,0.769375,0.77,0
36.4,0.37,1,0.769375,0.77,0
41.6,0.37,1,0.769375,0.77,0
46.8,0.37,1,0.769375,0.77,0
52,0.37,1,0.769375,0.77,0
57.2,0.37,1,0.769375,0.77,0
62.4,0.37,1,0.769375,0.77,0
-20.8,0.371,1,0.76875,0.769375,0.0035085
-15.6,0.371,1,0.76875,0.769375,0.00959697
-10.4,0.371,1,0.76875,0.769375,0.02624367
-5.2,0.371,1,0.76875,0.769375,0.07174844
0,0.371,1,0.76875,0.769375,0.17562189
5.2,0.371,1,0.76875,0.769375,0.27582277
10.4,0.371,1,0.76875,0.769375,0.23027869
15.6,0.371,1,0.76875,0.769375,0.13641554
20.8,0.371,1,0.76875,0.769375,0
26,0.371,1,0.76875,0.769375,0
31.2,0.371,1,0.76875,0.769375,0
36.4,0.371,1,0.76875,0.769375,0
41.6,0.371,1,0.76875,0.769375,0
46.8,0.371,1,0.76875,0.769375,0
52,0.371,1,0.76875,0.769375,0
57.2,0.371,1,0.76875,0.769375,0
62.4,0.371,1,0.76875,0.769375,0
-20.8,0.372,1,0.768125,0.76875,0.00349724
-15.6,0.372,1,0.768125,0.76875,0.0095654
-10.4,0.372,1,0.768125,0.76875,0.02615552
-5.2,0.372,1,0.768125,0.76875,0.07150319
0,0.372,1,0.768125,0.76875,0.17501226
5.2,0.372,1,0.768125,0.76875,0.27484808
10.4,0.372,1,0.768125,0.76875,0.2294501
15.6,0.372,1,0.768125,0.76875,0.1359189
20.8,0.372,1,0.768125,0.76875,0
26,0.372,1,0.768125,0.76875,0
31.2,0.372,1,0.768125,0.76875,0
36.4,0.372,1,0.768125,0.76875,0
41.6,0.372,1,0.768125,0.76875,0
46.8,0.372,1,0.768125,0.76875,0
52,0.372,1,0.768125,0.76875,0
57.2,0.372,1,0.768125,0.76875,0
62.4,0.372,1,0.768125,0.76875,0
-20.8,0.373,1,0.7675,0.768125,0.00348594
-15.6,0.373,1,0.7675,0.768125,0.00953374
-10.4,0.373,1,0.7675,0.768125,0.02606721
-5.2,0.373,1,0.7675,0.768125,0.07125766
0,0.373,1,0.7675,0.768125,0.17440222
5.2,0.373,1,0.7675,0.768125,0.2738731
10.4,0.373,1,0.7675,0.768125,0.22862147
15.6,0.373,1,0.7675,0.768125,0.13542226
20.8,0.373,1,0.7675,0.768125,0
26,0.373,1,0.7675,0.768125,0
31.2,0.373,1,0.7675,0.768125,0
36.4,0.373,1,0.7675,0.768125,0
41.6,0.373,1,0.7675,0.768125,0
46.8,0.373,1,0.7675,0.768125,0
52,0.373,1,0.7675,0.768125,0
57.2,0.373,1,0.7675,0.768125,0
62.4,0.373,1,0.7675,0.768125,0
-20.8,0.374,1,0.766875,0.7675,0.0034746
-15.6,0.374,1,0.766875,0.7675,0.009502
-10.4,0.374,1,0.766875,0.7675,0.02597876
-5.2,0.374,1,0.766875,0.7675,0.07101188
0,0.374,1,0.766875,0.7675,0.17379182
5.2,0.374,1,0.766875,0.7675,0.27289787
10.4,0.374,1,0.766875,0.7675,0.2277928
15.6,0.374,1,0.766875,0.7675,0.13492562
20.8,0.374,1,0.766875,0.7675,0
26,0.374,1,0.766875,0.7675,0
31.2,0.374,1,0.766875,0.7675,0
36.4,0.374,1,0.766875,0.7675,0
41.6,0.374,1,0.766875,0.7675,0
46.8,0.374,1,0.766875,0.7675,0
52,0.374,1,0.766875,0.7675,0
57.2,0.374,1,0.766875,0.7675,0
62.4,0.374,1,0.766875,0.7675,0
-20.8,0.375,1,0.76625,0.766875,0.00346322
-15.6,0.375,1,0.76625,0.766875,0.00947018
-10.4,0.375,1,0.76625,0.766875,0.02589018
-5.2,0.375,1,0.76625,0.766875,0.07076589
0,0.375,1,0.76625,0.766875,0.1731811
5.2,0.375,1,0.76625,0.766875,0.27192241
10.4,0.375,1,0.76625,0.766875,0.22696411
15.6,0.375,1,0.76625,0.766875,0.13442898
20.8,0.375,1,0.76625,0.766875,0
26,0.375,1,0.76625,0.766875,0
31.2,0.375,1,0.76625,0.766875,0
36.4,0.375,1,0.76625,0.766875,0
41.6,0.375,1,0.76625,0.766875,0
46.8,0.375,1,0.76625,0.766875,0
52,0.375,1,0.76625,0.766875,0
57.2,0.375,1,0.76625,0.766875,0
62.4,0.375,1,0.76625,0.766875,0
-20.8,0.376,1,0.765625,0.76625,0.0034518
-15.6,0.376,1,0.765625,0.76625,0.0094383
-10.4,0.376,1,0.765625,0.76625,0.02580149
-5.2,0.376,1,0.765625,0.76625,0.07051971
0,0.376,1,0.765625,0.76625,0.1725701
5.2,0.376,1,0.765625,0.76625,0.27094676
10.4,0.376,1,0.765625,0.76625,0.22613539
15.6,0.376,1,0.765625,0.76625,0.13393234
20.8,0.376,1,0.765625,0.76625,0
26,0.376,1,0.765625,0.76625,0
31.2,0.376,1,0.765625,0.76625,0
36.4,0.376,1,0.765625,0.76625,0
41.6,0.376,1,0.765625,0.76625,0
46.8,0.376,1,0.765625,0.76625,0
52,0.376,1,0.765625,0.76625,0
57.2,0.376,1,0.765625,0.76625,0
62.4,0.376,1,0.765625,0.76625,0
-20.8,0.377,1,0.765,0.765625,0.00344034
-15.6,0.377,1,0.765,0.765625,0.00940636
-10.4,0.377,1,0.765,0.765625,0.0257127
-5.2,0.377,1,0.765,0.765625,0.07027337
0,0.377,1,0.765,0.765625,0.17195886
5.2,0.377,1,0.765,0.765625,0.26997094
10.4,0.377,1,0.765,0.765625,0.22530665
15.6,0.377,1,0.765,0.765625,0.1334357
20.8,0.377,1,0.765,0.765625,0
26,0.377,1,0.765,0.765625,0
31.2,0.377,1,0.765,0.765625,0
36.4,0.377,1,0.765,0.765625,0
41.6,0.377,1,0.765,0.765625,0
46.8,0.377,1,0.765,0.765625,0
52,0.377,1,0.765,0.765625,0
57.2,0.377,1,0.765,0.765625,0
62.4,0.377,1,0.765,0.765625,0
-20.8,0.378,1,0.764375,0.765,0.00342886
-15.6,0.378,1,0.764375,0.765,0.00937437
-10.4,0.378,1,0.764375,0.765,0.02562382
-5.2,0.378,1,0.764375,0.765,0.07002688
0,0.378,1,0.764375,0.765,0.17134741
